sample_id,split,sample_date,start_day,sample_lon,sample_lat,source_file,record_index,GEOID,NAMELSAD,ALAND,AWATER,point_x_3310,point_y_3310,tract_match_method,tract_nearest_dist_m,acs_population,acs_housing_units,acs_median_home_value,svi_rpl_themes,svi_rpl_theme1,svi_rpl_theme2,svi_rpl_theme3,svi_rpl_theme4,tract_area_km2,exposure_pop_density_km2,exposure_housing_density_km2,road_nearest_dist_m,road_nearest_route_id,road_nearest_f_system,past_fire_count_5y_10km,past_fire_acres_5y_10km,days_since_fire_min_5y_10km,vulnerability_index
train_train_ndws64_meta_001.tfrecord_00000020,train,2020-02-03,33.0,-118.833641,35.281334,train_ndws64_meta_001.tfrecord.gz,20,06029006202,Census Tract 62.02,374992924.0,755424.0,106001.53598371038,-303295.77054987894,intersects,0.0,8612,1943,204100,0.8305,0.8832,0.6144,0.9073,0.6871,374.992924,22.965766682040112,5.181431103483969,62.9575588676963,KER_CO_MOUNTAIN VIEW RD_P,7,5,34.297940000000004,607.0,0.8305
train_train_ndws64_meta_001.tfrecord_00000021,train,2020-02-03,33.0,-119.660088,36.691689,train_ndws64_meta_001.tfrecord.gz,21,06019005904,Census Tract 59.04,49726716.0,0.0,30330.94419735041,-147196.45441191085,intersects,0.0,6403,1960,382000,0.3804,0.3304,0.8688,0.4963,0.1274,49.726716,128.76378162595736,39.41543213913422,125.35126618375847,FRE_SGR_E NORTH AVE_P,6,0,0.0,,0.3804
train_train_ndws64_meta_001.tfrecord_00000022,train,2020-02-03,33.0,-120.540436,36.673721,train_ndws64_meta_001.tfrecord.gz,22,06019008304,Census Tract 83.04,1277309433.0,3386618.0,-48235.27823106427,-149110.3644299237,intersects,0.0,4074,993,168400,0.9665,0.9803,0.3751,0.8945,0.9941,1277.309433,3.1895168819284843,0.7774153813831578,218.04628962821872,STREET-UNNAMED_114467_P,7,0,0.0,,0.9665
train_train_ndws64_meta_001.tfrecord_00000023,train,2020-02-03,33.0,-119.992462,36.673721,train_ndws64_meta_001.tfrecord.gz,23,06019003900,Census Tract 39,456644747.0,1669531.0,672.7891850460321,-149247.81556514325,intersects,0.0,6133,1690,326100,0.7739,0.6456,0.919,0.6142,0.7285,456.644747,13.43057166493585,3.7009075678691645,354.16798502513876,FRE_CO_W CENTRAL AVE_P,7,0,0.0,,0.7739
train_train_ndws64_meta_001.tfrecord_00000024,train,2020-02-03,33.0,-119.390594,35.766422,train_ndws64_meta_001.tfrecord.gz,24,06029004500,Census Tract 45,2333803672.0,8434995.0,55038.979983504185,-249889.89574262543,intersects,0.0,2695,923,154800,0.8363,0.9187,0.6744,0.8796,0.6072,2333.803672,1.1547672292804585,0.3954917078389103,593.7832551392509,KER_CO_GARCES HWY_P,5,1,78.0946,922.0,0.8363
train_train_ndws64_meta_001.tfrecord_00000025,train,2020-02-03,33.0,-120.055344,36.907284,train_ndws64_meta_001.tfrecord.gz,25,06039001100,Census Tract 11,1015567573.0,3478842.0,-4924.464367575208,-123286.58877976936,intersects,0.0,6610,2363,384800,0.6288,0.5096,0.8692,0.3913,0.6024,1015.567573,6.508675715663087,2.326777718019951,63.41430974092093,SHS_145._S,4,0,0.0,,0.6288
train_train_ndws64_meta_001.tfrecord_00000026,train,2020-02-03,33.0,-120.235008,37.0061,train_ndws64_meta_001.tfrecord.gz,26,06039000513,Census Tract 5.13,136869268.0,0.0,-20883.575712912643,-112278.48678113287,intersects,0.0,3773,1312,391500,0.5866,0.5212,0.8224,0.6142,0.406,136.869268,27.566451221175523,9.585789557959789,162.4251622097107,MAD_CO_AVE 17 1/2_P,7,0,0.0,,0.5866
train_train_ndws64_meta_001.tfrecord_00000027,train,2020-02-03,33.0,-119.678055,36.700672,train_ndws64_meta_001.tfrecord.gz,27,06019001413,Census Tract 14.13,10408157.0,107104.0,28724.333290689792,-146203.65461489093,intersects,0.0,6872,1873,292100,0.3982,0.3215,0.4407,0.6737,0.3861,10.408157,660.2513778375942,179.95501028664347,351.26509469053815,FRE_FOW_S FOWLER AVE_P,5,0,0.0,,0.3982
train_train_ndws64_meta_001.tfrecord_00000028,train,2020-02-03,33.0,-119.20195,35.793373,train_ndws64_meta_001.tfrecord.gz,28,06107004301,Census Tract 43.01,199640545.0,0.0,72050.9532941707,-246769.45240677104,intersects,0.0,3051,934,129100,0.9229,0.998,0.7486,0.9544,0.6087,199.640545,15.2824667955099,4.678408386432726,317.8218014831224,KER_DLN_COUNTY LINE RD_P,5,0,0.0,,0.9229
train_train_ndws64_meta_001.tfrecord_00000029,train,2020-02-04,34.0,-122.040627,39.898674,train_ndws64_meta_001.tfrecord.gz,29,06103000900,Census Tract 9,271734408.0,2866448.0,-174403.47813336537,211079.06733847503,intersects,0.0,3481,1586,172300,0.6816,0.4956,0.9384,0.246,0.7687,271.734408,12.810302624612781,5.8365814313806,391.33461517734804,TEH_CO_VADNEY AVE_SPUR_1_P,7,2,966.6731,1333.0,0.6816
train_train_ndws64_meta_001.tfrecord_00000030,train,2020-02-04,34.0,-122.049606,39.88969,train_ndws64_meta_001.tfrecord.gz,30,06103000900,Census Tract 9,271734408.0,2866448.0,-175192.32988788976,210097.7766904123,intersects,0.0,3481,1586,172300,0.6816,0.4956,0.9384,0.246,0.7687,271.734408,12.810302624612781,5.8365814313806,81.73556876859288,TEH_CO_WOODSON DR_P,7,2,966.6731,1333.0,0.6816
train_train_ndws64_meta_001.tfrecord_00000031,train,2020-02-04,34.0,-119.157028,36.278461,train_ndws64_meta_001.tfrecord.gz,31,06107001502,Census Tract 15.02,12859000.0,0.0,75627.35762386277,-192838.35563105205,intersects,0.0,5695,2015,211100,0.8505,0.8249,0.9731,0.5188,0.6145,12.859,442.88047282059256,156.69958783731238,260.571083923991,TUL_EXR_BELMONT RD_P,6,0,0.0,,0.8505
train_train_ndws64_meta_001.tfrecord_00000032,train,2020-02-04,34.0,-120.540436,36.673721,train_ndws64_meta_001.tfrecord.gz,32,06019008304,Census Tract 83.04,1277309433.0,3386618.0,-48235.27823106427,-149110.3644299237,intersects,0.0,4074,993,168400,0.9665,0.9803,0.3751,0.8945,0.9941,1277.309433,3.1895168819284843,0.7774153813831578,218.04628962821872,STREET-UNNAMED_114467_P,7,0,0.0,,0.9665
train_train_ndws64_meta_001.tfrecord_00000033,train,2020-02-04,34.0,-119.660088,36.512024,train_ndws64_meta_001.tfrecord.gz,33,06019007300,Census Tract 73,164109840.0,595054.0,30402.533843299658,-167164.2106412365,intersects,0.0,4377,1426,354900,0.7844,0.6677,0.9103,0.5834,0.7559,164.10984,26.671161217389525,8.68930223806202,437.72981043948874,FRE_CO_S TEMPERANCE AVE_P,7,0,0.0,,0.7844
train_train_ndws64_meta_001.tfrecord_00000034,train,2020-02-04,34.0,-119.660088,36.521008,train_ndws64_meta_001.tfrecord.gz,34,06019007300,Census Tract 73,164109840.0,595054.0,30398.954181589423,-166165.77278802777,intersects,0.0,4377,1426,354900,0.7844,0.6677,0.9103,0.5834,0.7559,164.10984,26.671161217389525,8.68930223806202,311.00714822511543,FRE_CO_E CONEJO AVE_P,6,0,0.0,,0.7844
train_train_ndws64_meta_001.tfrecord_00000035,train,2020-02-04,34.0,-119.651108,36.673721,train_ndws64_meta_001.tfrecord.gz,35,06019001600,Census Tract 16,51215832.0,0.0,31139.590714318685,-149190.5459557874,intersects,0.0,4975,1811,278800,0.9076,0.7013,0.9737,0.643,0.918,51.215832,97.13793188012644,35.36015972560985,338.75051583880827,FRE_CO_S LOCAN AVE_P,7,0,0.0,,0.9076
train_train_ndws64_meta_001.tfrecord_00000036,train,2020-02-04,34.0,-122.022659,39.88969,train_ndws64_meta_001.tfrecord.gz,36,06103000900,Census Tract 9,271734408.0,2866448.0,-172889.35717713265,210048.30984726085,intersects,0.0,3481,1586,172300,0.6816,0.4956,0.9384,0.246,0.7687,271.734408,12.810302624612781,5.8365814313806,597.6848677171012,TEH_CO_VADNEY AVE_P,7,2,966.6731,1333.0,0.6816
train_train_ndws64_meta_001.tfrecord_00000037,train,2020-02-04,34.0,-120.540436,36.682705,train_ndws64_meta_001.tfrecord.gz,37,06019008304,Census Tract 83.04,1277309433.0,3386618.0,-48229.58648742629,-148111.87432559906,intersects,0.0,4074,993,168400,0.9665,0.9803,0.3751,0.8945,0.9941,1277.309433,3.1895168819284843,0.7774153813831578,89.26818780254105,STREET-UNNAMED_114467_P,7,0,0.0,,0.9665
train_train_ndws64_meta_001.tfrecord_00000038,train,2020-02-04,34.0,-120.87281,39.242905,train_ndws64_meta_001.tfrecord.gz,38,06057000701,Census Tract 7.01,224212284.0,2405863.0,-75270.76476243504,136682.29319742182,intersects,0.0,7257,3303,487400,0.195,0.2986,0.2651,0.0138,0.2171,224.212284,32.36664767216769,14.731574653599264,308.317550261954,STREET-UNNAMED_243027_P,7,1,2315.63,1655.0,0.195
train_train_ndws64_meta_001.tfrecord_00000039,train,2020-02-04,34.0,-119.651108,36.512024,train_ndws64_meta_001.tfrecord.gz,39,06019007300,Census Tract 73,164109840.0,595054.0,31205.72271974794,-167161.29295994155,intersects,0.0,4377,1426,354900,0.7844,0.6677,0.9103,0.5834,0.7559,164.10984,26.671161217389525,8.68930223806202,37.796772882626655,STREET-UNNAMED_119706_P,7,0,0.0,,0.7844
train_train_ndws64_meta_001.tfrecord_00000040,train,2020-02-04,34.0,-119.660088,36.574905,train_ndws64_meta_001.tfrecord.gz,40,06019007300,Census Tract 73,164109840.0,595054.0,30377.47872880646,-160175.84784289682,intersects,0.0,4377,1426,354900,0.7844,0.6677,0.9103,0.5834,0.7559,164.10984,26.671161217389525,8.68930223806202,160.1814338361863,FRE_CO_E FLORAL AVE_P,7,0,0.0,,0.7844
train_train_ndws64_meta_001.tfrecord_00000041,train,2020-02-04,34.0,-120.504501,36.628807,train_ndws64_meta_001.tfrecord.gz,41,06019008304,Census Tract 83.04,1277309433.0,3386618.0,-45054.582685956935,-154119.78402347816,intersects,0.0,4074,993,168400,0.9665,0.9803,0.3751,0.8945,0.9941,1277.309433,3.1895168819284843,0.7774153813831578,71.68936824152975,STREET-UNNAMED_115931_P,7,0,0.0,,0.9665
train_train_ndws64_meta_001.tfrecord_00000042,train,2020-02-04,34.0,-119.579239,36.655754,train_ndws64_meta_001.tfrecord.gz,42,06019006900,Census Tract 69,56880840.0,0.0,37562.92445334636,-151161.3816433088,intersects,0.0,3249,971,319300,0.74,0.774,0.9575,0.7773,0.2699,56.88084,57.119409628971724,17.070774622878282,24.177220331957667,FRE_CO_E JEFFERSON AVE_P,7,0,0.0,,0.74
train_train_ndws64_meta_001.tfrecord_00000043,train,2020-02-04,34.0,-117.378365,33.206226,train_ndws64_meta_001.tfrecord.gz,43,06073018615,Census Tract 186.15,1176058.0,28506.0,244601.5503927735,-530791.0460343603,intersects,0.0,3344,883,354500,0.7782,0.9143,0.5441,0.7443,0.5604,1.176058,2843.397179390812,750.8133102278969,180.48442545497403,SD_OCN_MARQUETTE ST_P,7,0,0.0,,0.7782
train_train_ndws64_meta_001.tfrecord_00000044,train,2020-02-04,34.0,-122.040627,39.88969,train_ndws64_meta_001.tfrecord.gz,44,06103000900,Census Tract 9,271734408.0,2866448.0,-174424.95875751044,210081.2211459661,intersects,0.0,3481,1586,172300,0.6816,0.4956,0.9384,0.246,0.7687,271.734408,12.810302624612781,5.8365814313806,95.58653342756672,TEH_CO_BALLARD RD_P,7,2,966.6731,1333.0,0.6816
train_train_ndws64_meta_001.tfrecord_00000045,train,2020-02-04,34.0,-119.148048,36.278461,train_ndws64_meta_001.tfrecord.gz,45,06107001502,Census Tract 15.02,12859000.0,0.0,76432.97808099502,-192831.15426516533,intersects,0.0,5695,2015,211100,0.8505,0.8249,0.9731,0.5188,0.6145,12.859,442.88047282059256,156.69958783731238,128.7112949321995,TUL_CO_TUOHY AVE_P,7,1,415.212,929.0,0.8505
train_train_ndws64_meta_001.tfrecord_00000046,train,2020-02-04,34.0,-119.174995,36.287445,train_ndws64_meta_001.tfrecord.gz,46,06107001602,Census Tract 16.02,48881486.0,0.0,74006.79943361311,-191854.231513822,intersects,0.0,5966,1722,192300,0.8227,0.8758,0.7824,0.6793,0.6299,48.881486,122.05029937101338,35.22806160189156,266.2186051108973,TUL_CO_ANDERSON RD_P,7,0,0.0,,0.8227
train_train_ndws64_meta_001.tfrecord_00000047,train,2020-02-04,34.0,-120.863831,39.233921,train_ndws64_meta_001.tfrecord.gz,47,06057000701,Census Tract 7.01,224212284.0,2405863.0,-74505.53805212374,135676.8108106791,intersects,0.0,7257,3303,487400,0.195,0.2986,0.2651,0.0138,0.2171,224.212284,32.36664767216769,14.731574653599264,169.03494549950724,STREET-UNNAMED_250016_P,7,1,2315.63,1655.0,0.195
train_train_ndws64_meta_001.tfrecord_00000048,train,2020-02-04,34.0,-122.031639,39.88969,train_ndws64_meta_001.tfrecord.gz,48,06103000900,Census Tract 9,271734408.0,2866448.0,-173656.816894452,210064.7217917992,intersects,0.0,3481,1586,172300,0.6816,0.4956,0.9384,0.246,0.7687,271.734408,12.810302624612781,5.8365814313806,152.9687927312561,TEH_CO_VADNEY AVE_P,7,2,966.6731,1333.0,0.6816
train_train_ndws64_meta_001.tfrecord_00000049,train,2020-02-04,34.0,-119.166016,36.278461,train_ndws64_meta_001.tfrecord.gz,49,06107001502,Census Tract 15.02,12859000.0,0.0,74821.01878537939,-192845.48700425075,intersects,0.0,5695,2015,211100,0.8505,0.8249,0.9731,0.5188,0.6145,12.859,442.88047282059256,156.69958783731238,168.25677609788053,TUL_CO_S CORNUCOPIA RD_P,7,0,0.0,,0.8505
train_train_ndws64_meta_001.tfrecord_00000050,train,2020-02-04,34.0,-120.881798,39.242905,train_ndws64_meta_001.tfrecord.gz,50,06057000701,Census Tract 7.01,224212284.0,2405863.0,-76045.86383903929,136689.46572646825,intersects,0.0,7257,3303,487400,0.195,0.2986,0.2651,0.0138,0.2171,224.212284,32.36664767216769,14.731574653599264,551.4880636021671,NEV_CO_BUCKEYE RD_P,7,1,2315.63,1655.0,0.195
train_train_ndws64_meta_001.tfrecord_00000051,train,2020-02-04,34.0,-122.049606,39.898674,train_ndws64_meta_001.tfrecord.gz,51,06103000900,Census Tract 9,271734408.0,2866448.0,-175170.75476115197,211095.6208440857,intersects,0.0,3481,1586,172300,0.6816,0.4956,0.9384,0.246,0.7687,271.734408,12.810302624612781,5.8365814313806,118.35146721212708,TEH_CO_BALLARD RD_P,7,2,966.6731,1333.0,0.6816
train_train_ndws64_meta_001.tfrecord_00000052,train,2020-02-04,34.0,-119.174995,36.278461,train_ndws64_meta_001.tfrecord.gz,52,06107001602,Census Tract 16.02,48881486.0,0.0,74015.48669085208,-192852.53490909425,intersects,0.0,5966,1722,192300,0.8227,0.8758,0.7824,0.6793,0.6299,48.881486,122.05029937101338,35.22806160189156,262.6111902744983,TUL_CO_ROAD 180_P,7,0,0.0,,0.8227
train_train_ndws64_meta_001.tfrecord_00000053,train,2020-02-04,34.0,-119.64212,36.673721,train_ndws64_meta_001.tfrecord.gz,53,06019001600,Census Tract 16,51215832.0,0.0,31941.79119095853,-149187.55584790418,intersects,0.0,4975,1811,278800,0.9076,0.7013,0.9737,0.643,0.918,51.215832,97.13793188012644,35.36015972560985,339.3508414147621,FRE_SEL_S DE WOLF AVE_P,7,0,0.0,,0.9076
train_train_ndws64_meta_001.tfrecord_00000054,train,2020-02-04,34.0,-120.513489,36.628807,train_ndws64_meta_001.tfrecord.gz,54,06019008304,Census Tract 83.04,1277309433.0,3386618.0,-45857.250399711054,-154115.47472998314,intersects,0.0,4074,993,168400,0.9665,0.9803,0.3751,0.8945,0.9941,1277.309433,3.1895168819284843,0.7774153813831578,358.3339231782916,STREET-UNNAMED_114769_P,7,0,0.0,,0.9665
train_train_ndws64_meta_001.tfrecord_00000055,train,2020-02-05,35.0,-122.121468,39.629177,train_ndws64_meta_001.tfrecord.gz,55,06021010300,Census Tract 103,2543708130.0,20783679.0,-181981.4148939092,181296.02907198571,intersects,0.0,1933,1035,247400,0.5394,0.4156,0.7641,0.0669,0.7067,2543.70813,0.7599142280525715,0.4068863042081797,613.2027675523622,GLE_CO_ROAD 33_P,6,0,0.0,,0.5394
train_train_ndws64_meta_001.tfrecord_00000056,train,2020-02-05,35.0,-121.636383,37.913395,train_ndws64_meta_001.tfrecord.gz,56,06013304007,Census Tract 3040.07,7617335.0,125667.0,-143666.54751300957,-10207.03133512102,intersects,0.0,5706,1539,597900,0.1264,0.3128,0.4341,0.2504,0.0189,7.617335,749.0808793364083,202.03916461597134,267.57961746543725,CC_CO_POINT OF TIMBER RD_P,5,0,0.0,,0.1264
train_train_ndws64_meta_001.tfrecord_00000057,train,2020-02-05,35.0,-122.220284,39.575279,train_ndws64_meta_001.tfrecord.gz,57,06021010300,Census Tract 103,2543708130.0,20783679.0,-190596.66196159032,175502.91165484348,intersects,0.0,1933,1035,247400,0.5394,0.4156,0.7641,0.0669,0.7067,2543.70813,0.7599142280525715,0.4068863042081797,709.9419438856953,GLE_CO_CO RD H_P,7,0,0.0,,0.5394
train_train_ndws64_meta_001.tfrecord_00000058,train,2020-02-05,35.0,-122.220284,39.584263,train_ndws64_meta_001.tfrecord.gz,58,06021010300,Census Tract 103,2543708130.0,20783679.0,-190573.28611684425,176500.9030352137,intersects,0.0,1933,1035,247400,0.5394,0.4156,0.7641,0.0669,0.7067,2543.70813,0.7599142280525715,0.4068863042081797,211.83757915228787,GLE_CO_ROAD 39_P,5,0,0.0,,0.5394
train_train_ndws64_meta_001.tfrecord_00000059,train,2020-02-05,35.0,-120.648232,39.054256,train_ndws64_meta_001.tfrecord.gz,59,06061020200,Census Tract 202,1456310164.0,11272461.0,-56046.95765681146,115561.24342590198,intersects,0.0,6648,2856,383100,0.2044,0.303,0.279,0.0187,0.2263,1456.310164,4.564961616239877,1.9611206943413189,62.25067678263111,PLA_CO_FARMINGTON CT_P,7,1,22.8208,1436.0,0.2044
train_train_ndws64_meta_001.tfrecord_00000060,train,2020-02-05,35.0,-122.337067,39.692062,train_ndws64_meta_001.tfrecord.gz,60,06021010300,Census Tract 103,2543708130.0,20783679.0,-200299.8959992283,188715.9712077086,intersects,0.0,1933,1035,247400,0.5394,0.4156,0.7641,0.0669,0.7067,2543.70813,0.7599142280525715,0.4068863042081797,96.74688815994124,STREET-UNNAMED_257209_P,7,0,0.0,,0.5394
train_train_ndws64_meta_001.tfrecord_00000061,train,2020-02-05,35.0,-122.435883,38.497303,train_ndws64_meta_001.tfrecord.gz,61,06055201500,Census Tract 2015,133586844.0,248253.0,-212178.3635550288,56188.84476597421,intersects,0.0,1899,1174,2000001,0.5161,0.341,0.702,0.2504,0.7242,133.586844,14.215471697197966,8.788290559510486,564.2659107130447,NAP_CO_SILVERADO TRL_P,5,3,107440.2453,850.0,0.5161
train_train_ndws64_meta_001.tfrecord_00000062,train,2020-02-05,35.0,-121.959778,38.739845,train_ndws64_meta_001.tfrecord.gz,62,06113011500,Census Tract 115,833238205.0,2152367.0,-170156.456401163,82181.99566981429,intersects,0.0,6201,2263,361300,0.6715,0.4829,0.9522,0.3789,0.6807,833.238205,7.442049539723158,2.715910031993792,426.5142852144286,SHS_505._S,1,0,0.0,,0.6715
train_train_ndws64_meta_001.tfrecord_00000063,train,2020-02-05,35.0,-121.627396,37.904415,train_ndws64_meta_001.tfrecord.gz,63,06013304007,Census Tract 3040.07,7617335.0,125667.0,-142894.7445918788,-11218.744048726743,intersects,0.0,5706,1539,597900,0.1264,0.3128,0.4341,0.2504,0.0189,7.617335,749.0808793364083,202.03916461597134,51.83913207287038,STREET-UNNAMED_171369_P,7,0,0.0,,0.1264
train_train_ndws64_meta_001.tfrecord_00000064,train,2020-02-05,35.0,-120.657219,39.054256,train_ndws64_meta_001.tfrecord.gz,64,06061020200,Census Tract 202,1456310164.0,11272461.0,-56823.97266919459,115566.59300288836,intersects,0.0,6648,2856,383100,0.2044,0.303,0.279,0.0187,0.2263,1456.310164,4.564961616239877,1.9611206943413189,128.12702670982037,PLA_CO_FARMINGTON CT_P,7,1,22.8208,1436.0,0.2044
train_train_ndws64_meta_001.tfrecord_00000065,train,2020-02-05,35.0,-121.95079,38.739845,train_ndws64_meta_001.tfrecord.gz,65,06113011400,Census Tract 114,567488758.0,3823979.0,-169376.18950643818,82165.90155122522,intersects,0.0,4167,1678,322200,0.7397,0.6843,0.8929,0.4639,0.649,567.488758,7.34287673765689,2.9568867688476748,285.97331684214726,YOL_CO_CO RD 90A_P,7,0,0.0,,0.7397
train_train_ndws64_meta_001.tfrecord_00000066,train,2020-02-05,35.0,-122.022659,39.880707,train_ndws64_meta_001.tfrecord.gz,66,06007001400,Census Tract 14,317313593.0,7383332.0,-172910.64644453084,209050.5648505548,intersects,0.0,6182,2361,568800,0.1869,0.2215,0.2843,0.0379,0.2723,317.313593,19.482304371373083,7.4405889066340745,597.1823281220755,STREET-UNNAMED_266548_P,7,2,966.6731,1334.0,0.1869
train_train_ndws64_meta_001.tfrecord_00000067,train,2020-02-05,35.0,-122.426895,38.488319,train_ndws64_meta_001.tfrecord.gz,67,06055201500,Census Tract 2015,133586844.0,248253.0,-211421.19315603207,55170.42972097779,intersects,0.0,1899,1174,2000001,0.5161,0.341,0.702,0.2504,0.7242,133.586844,14.215471697197966,8.788290559510486,475.59092189815715,NAP_CO_ZINFANDEL LN_P,5,3,107440.2453,850.0,0.5161
train_train_ndws64_meta_001.tfrecord_00000068,train,2020-02-06,36.0,-120.558403,35.694557,train_ndws64_meta_001.tfrecord.gz,68,06079010303,Census Tract 103.03,533703190.0,217556.0,-50479.680739155214,-257901.628526913,intersects,0.0,2723,1153,502700,0.182,0.4018,0.0877,0.1178,0.2063,533.70319,5.102086798469389,2.160376819182962,470.42166521645913,STREET-UNNAMED_527243_P,7,6,220.87624,223.0,0.182
train_train_ndws64_meta_001.tfrecord_00000069,train,2020-02-06,36.0,-118.968384,34.203354,train_ndws64_meta_001.tfrecord.gz,69,06111005305,Census Tract 53.05,49856848.0,743352.0,95058.28204456413,-423090.7897686572,intersects,0.0,5255,1849,1246900,0.0955,0.0297,0.2677,0.1501,0.2632,49.856848,105.40176948209803,37.08617921453839,172.90136060207334,VEN_CO_PARK RD_P,7,18,94100.36147422,119.0,0.0955
train_train_ndws64_meta_001.tfrecord_00000070,train,2020-02-06,36.0,-119.228897,37.051014,train_ndws64_meta_001.tfrecord.gz,70,06019006408,Census Tract 64.08,3321551634.0,51845624.0,68481.43273116191,-107033.4741848493,intersects,0.0,876,718,280000,0.4302,0.5123,0.4124,0.2036,0.4132,3321.551634,0.2637321639179432,0.2161640338962137,246.1941445532647,STREET-UNNAMED_139007_P,7,1,8.59014,878.0,0.4302
train_train_ndws64_meta_001.tfrecord_00000071,train,2020-02-06,36.0,-118.941437,34.374035,train_ndws64_meta_001.tfrecord.gz,71,06111000303,Census Tract 3.03,36445293.0,966406.0,97329.76653780292,-404126.411219012,intersects,0.0,5149,1493,453100,0.4276,0.3938,0.4486,0.6054,0.398,36.445293,141.28024708156414,40.965509592692804,53.08108962795,VEN_CO_S SESPE ST_P,6,11,291979.870562,98.0,0.4276
train_train_ndws64_meta_001.tfrecord_00000072,train,2020-02-06,36.0,-114.683418,33.466736,train_ndws64_meta_001.tfrecord.gz,72,06065045900,Census Tract 459,273579584.0,298988.0,494228.1544677653,-491438.6060515693,intersects,0.0,1568,784,185600,0.6589,0.5538,0.998,0.4161,0.2783,273.579584,5.731421830073402,2.865710915036701,96.40906876856671,STREET-UNNAMED_357421_P,7,0,0.0,,0.6589
train_train_ndws64_meta_001.tfrecord_00000073,train,2020-02-06,36.0,-118.986351,34.221321,train_ndws64_meta_001.tfrecord.gz,73,06111005304,Census Tract 53.04,3263679.0,0.0,93381.46391968906,-421115.36138639366,intersects,0.0,5703,3012,492000,0.4008,0.3576,0.3442,0.1682,0.6321,3.263679,1747.4144975654774,922.8848793033873,2.159764580443202,VEN_CMRL_VILLAGE 25_P,7,15,14516.8184996,98.0,0.4008
